"congno","sticpsr","cd","stalpha","occup","score1","score2","year","stgj","po","dv","dvp","redist","i2","demqa","i1","demqal","nstate","dpvote","normvote","dvfix","dvpfix"
90,34,3,"MISSOUR","0",-0.315,0.002,68,25,0,0.734,0.711,1,1,1,1,1,"Missouri","0.59174",0.593120463939692,0.634,0.611
90,34,4,"MISSOUR","0",-0.052,0.15,68,25,0,0.579,0.608,1,1,1,1,1,"Missouri","0.4575",0.458880463939692,0.479,0.508
90,34,5,"MISSOUR","0",-0.42,-0.03,68,25,0,0.654,0.612,1,1,1,1,1,"Missouri","0.60496",0.606340463939692,0.554,0.512
90,34,6,"MISSOUR","0",0.102,0.313,68,25,0,0.546,0.58,1,1,1,1,1,"Missouri","0.46135",0.462730463939692,0.446,0.48
90,34,7,"MISSOUR","0",0.695,0.018,68,25,0,0.362,0.377,1,-1,-1,-1,-1,"Missouri","0.35925",0.360630463939692,0.462,0.477
90,34,8,"MISSOUR","0",0.062,0.252,68,25,1,0.578,0.581,1,1,0,1,0,"Missouri","0.43178",0.433160463939692,0.478,0.481
90,34,9,"MISSOUR","0",-0.142,0.124,68,25,0,0.522,0.553,1,1,1,1,0,"Missouri","0.46334",0.464720463939692,0.422,0.453
90,34,10,"MISSOUR","0",0.19,0.321,68,25,0,0.54,0.61,1,0,1,1,1,"Missouri","0.46035",0.461730463939692,0.54,0.51
90,64,1,"MONTANA","0",-0.331,0.081,68,26,1,0.536,0.508,0,1,0,1,0,"Montana","0.47241",0.478345567372783,0.436,0.408
90,64,2,"MONTANA","0",0.27,-0.052,68,26,0,0.322,0.398,0,-1,-1,-1,0,"Montana","0.42945",0.435385567372783,0.422,0.498
90,35,1,"NEBRASK","0",0.359,-0.071,68,27,1,0.445,0.488,1,-1,0,1,0,"Nebraska","0.35587",0.367495,0.545,0.388
90,35,2,"NEBRASK","0",0.207,-0.136,68,27,0,0.448,0.358,1,-1,-1,-1,-1,"Nebraska","0.41093",0.422555,0.548,0.458
90,35,3,"NEBRASK","0",0.385,0.038,68,27,0,0.322,0.27,1,-1,-1,-1,-1,"Nebraska","0.28655",0.298175,0.422,0.37
90,65,1,"NEVADA","0",0.226,0.301,68,28,1,0.721,0.676,0,1,0,1,1,"Nevada","0.45295",0.457577091955434,0.621,0.576
90,4,1,"NEW","HAM",0,0.246,-0.135,68,29,0,0.366,0.438,0,-1,-1,1,"0","New_Hamp",0.44856,0.452721197700148,0.466
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,4,2,"NEW","HAM",0,0.131,-0.306,68,29,0,0.289,0.332,0,-1,-1,-1,"-1","New_Hamp",0.46602,0.470181197700148,0.389
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,12,1,"NEW","JER",0,0.315,-0.13,68,30,0,0.414,0.474,0,-1,-1,0,"0","New_Jers",0.5401,0.53997039273644,0.514
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,12,2,"NEW","JER",0,0.164,-0.118,68,30,0,0.446,0.477,0,-1,-1,1,"0","New_Jers",0.50163,0.50150039273644,0.546
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,12,3,"NEW","JER",0,-0.403,-0.073,68,30,1,0.58,0.531,1,1,0,1,"0","New_Jers",0.44983,0.44970039273644,0.48
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,12,4,"NEW","JER",0,-0.506,-0.173,68,30,0,0.535,0.564,0,1,1,1,"1","New_Jers",0.49979,0.49966039273644,0.435
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,12,5,"NEW","JER",0,0.104,-0.314,68,30,0,0.305,0.277,0,-1,-1,-1,"-1","New_Jers",0.3846,0.38447039273644,0.405
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,12,6,"NEW","JER",0,-0.012,-0.424,68,30,0,0.341,0.314,0,-1,-1,-1,"-1","New_Jers",0.43525,0.43512039273644,0.441
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,12,7,"NEW","JER",0,0.071,-0.27,68,30,0,0.371,0.336,1,-1,-1,-1,"0","New_Jers",0.40086,0.40073039273644,0.471
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,12,8,"NEW","JER",0,-0.308,-0.181,68,30,0,0.616,0.609,0,1,1,1,"1","New_Jers",0.48244,0.48231039273644,0.516
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,12,9,"NEW","JER",0,-0.626,-0.349,68,30,1,0.506,0.509,1,1,0,1,"0","New_Jers",0.43787,0.437740392736439,0.406
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,12,10,"NEW","JER",0,-0.405,-0.176,68,30,0,0.65,0.663,0,1,1,1,"0","New_Jers",0.56842,0.56829039273644,0.55
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,12,11,"NEW","JER",0,-0.312,-0.104,68,30,0,0.662,0.588,1,1,1,1,"1","New_Jers",0.6278,0.62767039273644,0.562
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,12,12,"NEW","JER",0,-0.014,-0.393,68,30,1,0.284,0.244,1,-1,0,-1,"-1","New_Jers",0.44206,0.44193039273644,0.384
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,12,13,"NEW","JER",0,-0.443,-0.144,68,30,0,0.615,0.718,0,1,1,1,"1","New_Jers",0.62504,0.62491039273644,0.515
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,12,14,"NEW","JER",0,-0.356,-0.065,68,30,1,0.631,0.705,0,1,0,1,"1","New_Jers",0.54431,0.54418039273644,0.531
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,12,15,"NEW","JER",0,-0.308,-0.048,68,30,0,0.549,0.579,1,1,1,1,"1","New_Jers",0.52063,0.52050039273644,0.449
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,1,"NEW","YOR",0,-0.138,-0.166,68,32,0,0.6,0.636,1,1,1,1,"1","New_York",0.341,0.337389201384351,0.5
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,2,"NEW","YOR",0,0.204,-0.279,68,32,0,0.292,0.384,1,-1,-1,-1,"-1","New_York",0.37474,0.371129201384351,0.392
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,3,"NEW","YOR",0,-0.266,-0.262,68,32,1,0.563,0.503,1,1,0,1,"0","New_York",0.46721,0.463599201384351,0.463
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,4,"NEW","YOR",0,0.115,-0.379,68,32,0,0.28,0.349,1,-1,-1,-1,"-1","New_York",0.41919,0.415579201384351,0.38
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,5,"NEW","YOR",0,-0.413,-0.174,68,32,0,0.507,0.507,1,0,NA,1,"1","New_York",0.43554,0.43192920138435,0.507
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,6,"NEW","YOR",0,-0.201,-0.391,68,32,0,0.343,0.333,1,-1,-1,-1,"-1","New_York",0.4941,0.49048920138435,0.443
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,7,"NEW","YOR",0,-0.317,-0.1,68,32,0,0.663,0.73,1,1,1,1,"1","New_York",0.61809,0.614479201384351,0.563
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,8,"NEW","YOR",0,-0.599,-0.254,68,32,0,0.762,0.758,1,1,1,1,"1","New_York",0.54972,0.54610920138435,0.662
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,9,"NEW","YOR",0,-0.23,-0.013,68,32,1,0.538,0.572,1,1,0,1,"1","New_York",0.45227,0.448659201384351,0.438
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,10,"NEW","YOR",0,-0.521,-0.073,68,32,0,0.705,0.821,1,1,1,1,"1","New_York",0.68044,0.676829201384351,0.605
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,11,"NEW","YOR",0,-0.481,-0.163,68,32,0,0.791,0.763,1,1,1,0,NA,"New_York",0.63464,0.63102920138435,0.691
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,12,"NEW","YOR",0,-0.292,0.001,68,32,0,0.717,NA,1,0,1,1,"1","New_York",0.80497,0.80135920138435,0.717
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,13,"NEW","YOR",1,-0.497,-0.087,68,32,0,0.809,0.769,1,1,1,1,"1","New_York",0.70374,0.70012920138435,0.709
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,14,"NEW","YOR",0,-0.284,0.012,68,32,0,0.696,0.762,1,1,1,1,"1","New_York",0.61685,0.613239201384351,0.596
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,15,"NEW","YOR",0,-0.366,-0.149,68,32,0,0.652,0.568,1,1,1,1,"1","New_York",0.5231,0.519489201384351,0.552
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,16,"NEW","YOR",0,-0.315,0.08,68,32,0,0.515,0.574,1,1,1,1,"1","New_York",0.36269,0.359079201384351,0.415
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,17,"NEW","YOR",0,-0.221,-0.523,68,32,0,0.547,0.492,1,0,0,-1,"0","New_York",0.5843,0.580689201384351,0.547
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,19,"NEW","YOR",0,-0.649,-0.333,68,32,0,0.616,0.688,1,1,1,1,"1","New_York",0.70317,0.69955920138435,0.516
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,20,"NEW","YOR",0,-0.577,-0.343,68,32,0,0.825,0.783,1,1,1,1,"1","New_York",0.72945,0.72583920138435,0.725
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,21,"NEW","YOR",0,-0.588,-0.323,68,32,0,0.862,0.836,1,1,1,1,"1","New_York",0.71263,0.70901920138435,0.762
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,22,"NEW","YOR",0,-0.54,-0.263,68,32,0,0.863,0.794,1,1,1,1,"1","New_York",0.65737,0.65375920138435,0.763
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,23,"NEW","YOR",0,-0.622,-0.319,68,32,0,0.719,0.795,1,1,1,1,"1","New_York",0.70112,0.69750920138435,0.619
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,24,"NEW","YOR",0,0.081,-0.26,68,32,0,0.642,0.343,1,0,NA,-1,"0","New_York",0.46945,0.46583920138435,0.642
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,25,"NEW","YOR",0,-0.354,-0.352,68,32,0,0.627,0.546,0,1,1,1,"0","New_York",0.422,0.41838920138435,0.527
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,26,"NEW","YOR",0,-0.259,-0.512,68,32,0,0.253,0.268,0,-1,-1,-1,"-1","New_York",0.444,0.440389201384351,0.353
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,27,"NEW","YOR",0,-0.54,-0.15,68,32,1,0.484,0.515,0,1,0,1,"0","New_York",0.42155,0.41793920138435,0.384
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,28,"NEW","YOR",0,-0.597,-0.212,68,32,0,0.486,0.521,0,0,NA,1,"1","New_York",0.35682,0.353209201384351,0.486
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,29,"NEW","YOR",0,-0.175,-0.443,68,32,1,0.425,0.458,1,-1,0,0,"1","New_York",0.53615,0.532539201384351,0.525
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,30,"NEW","YOR",0,0.346,-0.094,68,32,0,0.335,0.35,1,-1,-1,-1,"-1","New_York",0.4528,0.44918920138435,0.435
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,31,"NEW","YOR",0,0.258,-0.175,68,32,0,0.412,0.324,1,-1,-1,-1,"-1","New_York",0.41116,0.407549201384351,0.512
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,32,"NEW","YOR",0,0.126,-0.213,68,32,1,0.311,0.277,0,-1,0,-1,"-1","New_York",0.43311,0.42949920138435,0.411
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,33,"NEW","YOR",0,0.147,-0.412,68,32,0,0.315,0.341,0,-1,-1,-1,"-1","New_York",0.42286,0.419249201384351,0.415
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,34,"NEW","YOR",0,-0.263,-0.029,68,32,0,0.539,0.59,0,1,1,1,"1","New_York",0.43457,0.430959201384351,0.439
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,35,"NEW","YOR",0,-0.142,-0.07,68,32,1,0.702,0.658,0,1,0,1,"1","New_York",0.40719,0.40357920138435,0.602
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,36,"NEW","YOR",0,-0.057,-0.309,68,32,1,0.249,0.251,0,-1,0,-1,"-1","New_York",0.46544,0.461829201384351,0.349
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,37,"NEW","YOR",0,0.147,-0.358,68,32,0,0.282,0.307,0,-1,-1,-1,"-1","New_York",0.46573,0.46211920138435,0.382
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,38,"NEW","YOR",0,0.184,-0.347,68,32,0,0.343,0.303,0,0,-1,-1,"0","New_York",0.41126,0.407649201384351,0.343
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,39,"NEW","YOR",0,-0.382,-0.283,68,32,1,0.565,0.523,0,1,0,1,"0","New_York",0.52897,0.525359201384351,0.465
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,40,"NEW","YOR",0,0.125,-0.347,68,32,0,0.344,0.388,0,-1,-1,-1,"-1","New_York",0.51705,0.513439201384351,0.444
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,13,41,"NEW","YOR",0,-0.201,-0.064,68,32,0,0.776,0.764,0,1,1,1,"1","New_York",0.7674,0.76378920138435,0.676
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,47,1,"NORTH","C",0,0.256,0.39,68,33,0,0.662,0.613,1,1,1,1,"1","North_Ca",0.62658,0.632456515714322,0.562
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,47,2,"NORTH","C",0,0.108,0.287,68,33,0,NA,0.649,1,1,1,1,"1","North_Ca",0.61351,0.619386515714322,NA
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,47,3,"NORTH","C",0,0.118,0.39,68,33,0,0.54,NA,1,1,1,1,"1","North_Ca",0.46331,0.469186515714322,0.44
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,47,4,"NORTH","C",0,0.437,0.126,68,33,0,0.515,0.531,1,1,1,1,"1","North_Ca",0.45729,0.463166515714322,0.415
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,47,5,"NORTH","C",0,0.03,0.241,68,33,0,0.476,NA,1,0,-1,0,"1","North_Ca",0.35128,0.357156515714322,0.476
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,47,6,"NORTH","C",0,0.163,0.306,68,33,0,0.536,0.516,1,0,0,1,"1","North_Ca",0.41433,0.420206515714322,0.536
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,47,7,"NORTH","C",0,0.264,0.372,68,33,0,NA,NA,1,1,1,1,"1","North_Ca",0.53935,0.545226515714322,NA
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,47,8,"NORTH","C",0,0.381,0.06,68,33,0,0.488,NA,1,0,0,-1,"-1","North_Ca",0.39564,0.401516515714322,0.488
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,47,9,"NORTH","C",0,0.242,-0.006,68,33,0,NA,0.285,1,-1,-1,-1,"-1","North_Ca",0.3457,0.351576515714322,NA
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,47,10,"NORTH","C",0,0.216,0.351,68,33,0,0.452,NA,1,NA,0,1,"1","North_Ca",0.32939,0.335266515714322,NA
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,47,11,"NORTH","C",0,0.094,0.248,68,33,0,0.563,0.528,0,1,1,1,"1","North_Ca",0.38409,0.389966515714322,0.463
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,36,1,"NORTH","D",0,0.114,-0.065,68,34,0,0.321,0.338,0,-1,-1,-1,"0","North_Da",0.43245,0.442009929375782,0.421
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,36,2,"NORTH","D",0,0.267,-0.062,68,34,1,0.494,0.48,0,-1,0,1,"0","North_Da",0.37544,0.384999929375782,0.594
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,24,1,"OHIO","0",0.159,-0.369,68,35,0,0.328,0.471,1,-1,-1,1,0,"Ohio","0.44998",0.454567152941363,0.428,0.371
90,24,2,"OHIO","0",0.397,-0.1,68,35,0,0.326,0.293,1,-1,-1,-1,-1,"Ohio","0.41035",0.414937152941363,0.426,0.393
90,24,3,"OHIO","0",-0.167,-0.48,68,35,0,0.218,0.462,1,-1,-1,1,0,"Ohio","0.54492",0.549507152941363,0.318,0.362
90,24,4,"OHIO","0",0.215,-0.188,68,35,0,NA,0.364,1,-1,-1,-1,-1,"Ohio","0.40071",0.405297152941363,NA,0.464
90,24,5,"OHIO","0",0.321,-0.063,68,35,0,0.288,0.247,1,-1,-1,-1,-1,"Ohio","0.41104",0.415627152941363,0.388,0.347
90,24,6,"OHIO","0",0.25,-0.045,68,35,0,0.276,0.321,1,-1,-1,-1,0,"Ohio","0.41796",0.422547152941363,0.376,0.421
90,24,7,"OHIO","0",0.206,-0.241,68,35,0,0.362,NA,1,-1,-1,-1,-1,"Ohio","0.44621",0.450797152941363,0.462,NA
90,24,8,"OHIO","0",0.373,-0.095,68,35,0,0.286,0.329,1,-1,-1,-1,-1,"Ohio","0.39493",0.399517152941363,0.386,0.429
90,24,9,"OHIO","0",-0.336,-0.168,68,35,1,0.574,0.608,1,1,0,1,0,"Ohio","0.56113",0.565717152941363,0.474,0.508
90,24,10,"OHIO","0",0.271,-0.087,68,35,0,0.307,0.48,1,-1,-1,1,0,"Ohio","0.42908",0.433667152941363,0.407,0.38
90,24,11,"OHIO","0",0.097,-0.253,68,35,0,0.247,0.307,1,-1,-1,-1,0,"Ohio","0.48384",0.488427152941363,0.347,0.407
90,24,12,"OHIO","0",0.528,-0.064,68,35,0,0.324,0.358,1,-1,-1,-1,-1,"Ohio","0.41173",0.416317152941363,0.424,0.458
90,24,13,"OHIO","0",0.043,-0.488,68,35,1,0.381,0.345,1,-1,0,-1,-1,"Ohio","0.50442",0.509007152941363,0.481,0.445
90,24,14,"OHIO","0",0.094,-0.179,68,35,1,0.449,0.404,1,-1,0,-1,0,"Ohio","0.56051",0.565097152941363,0.549,0.504
90,24,15,"OHIO","0",0.264,-0.202,68,35,0,0.267,0.401,1,-1,-1,0,0,"Ohio","0.37317",0.377757152941363,0.367,0.401
90,24,16,"OHIO","0",0.356,-0.122,68,35,1,0.404,0.389,1,-1,0,-1,-1,"Ohio","0.44352",0.448107152941363,0.504,0.489
90,24,17,"OHIO","0",0.609,0.01,68,35,1,0.351,0.447,1,-1,0,NA,0,"Ohio","0.40143",0.406017152941363,0.451,NA
90,24,18,"OHIO","0",-0.192,0.114,68,35,0,0.603,0.641,1,1,1,1,1,"Ohio","0.56361",0.568197152941363,0.503,0.541
90,24,19,"OHIO","0",-0.339,0.095,68,35,0,0.696,0.719,1,1,1,1,1,"Ohio","0.64496",0.649547152941363,0.596,0.619
90,24,20,"OHIO","0",-0.229,-0.012,68,35,1,0.724,0.761,1,1,0,1,1,"Ohio","0.67677",0.681357152941363,0.624,0.661
90,24,21,"OHIO","0",-0.346,-0.225,68,35,0,0.747,NA,1,0,-1,1,1,"Ohio","0.87254",0.877127152941363,0.747,NA
90,24,22,"OHIO","0",0.214,-0.331,68,35,0,0.547,NA,1,NA,0,-1,0,"Ohio","0.55559",0.560177152941363,NA,NA
90,24,23,"OHIO","0",0.287,-0.142,68,35,1,0.48,0.268,1,-1,0,-1,-1,"Ohio","0.46022",0.464807152941363,0.58,0.368
90,24,24,"OHIO","0",0.296,-0.084,68,35,1,0.296,0.415,1,-1,0,0,NA,"Ohio","0.3983",0.402887152941363,0.396,0.415
90,53,1,"OKLAHOM","0",0.328,0.004,68,36,0,0.407,0.303,1,-1,-1,-1,-1,"Oklahoma","0.30005",0.311675,0.507,0.403
90,53,2,"OKLAHOM","0",-0.199,0.216,68,36,0,0.549,0.536,1,1,1,1,0,"Oklahoma","0.42691",0.438535,0.449,0.436
90,53,3,"OKLAHOM","0",-0.287,0.166,68,36,0,0.684,0.772,1,1,1,1,1,"Oklahoma","0.53726",0.548885,0.584,0.672
90,53,4,"OKLAHOM","0",-0.087,0.267,68,36,0,0.536,NA,1,NA,0,1,1,"Oklahoma","0.47749",0.489115,NA,NA
90,53,5,"OKLAHOM","0",0.156,0.145,68,36,0,0.736,0.696,1,1,1,1,1,"Oklahoma","0.3859",0.397525,0.636,0.596
90,53,6,"OKLAHOM","0",0.322,0.086,68,36,0,0.447,0.486,1,0,-1,1,1,"Oklahoma","0.32211",0.333735,0.447,0.386
90,72,1,"OREGON","0",0.119,-0.165,68,37,0,0.194,0.257,0,-1,-1,-1,-1,"Oregon","0.44247",0.445912898890588,0.294,0.357
90,72,2,"OREGON","0",-0.25,0.075,68,37,0,0.639,0.633,0,1,1,1,1,"Oregon","0.42128",0.424722898890588,0.539,0.533
90,72,3,"OREGON","0",-0.194,-0.045,68,37,0,0.698,0.67,0,1,1,1,1,"Oregon","0.55832",0.561762898890588,0.598,0.57
90,72,4,"OREGON","0",0.095,-0.3,68,37,1,0.411,0.373,0,-1,0,0,0,"Oregon","0.4456",0.449042898890588,0.511,0.373
90,14,1,"PENNSYL","0",-0.412,-0.043,68,38,0,0.747,0.661,0,1,1,1,1,"Pennsylv","0.73987",0.739808528057367,0.647,0.561
90,14,2,"PENNSYL","0",-0.48,-0.081,68,38,0,0.7,0.599,0,1,1,1,1,"Pennsylv","0.75152",0.751458528057367,0.6,0.499
90,14,3,"PENNSYL","0",-0.394,-0.032,68,38,0,0.613,0.566,0,1,1,1,1,"Pennsylv","0.64994",0.649878528057367,0.513,0.466
90,14,4,"PENNSYL","0",-0.426,-0.038,68,38,0,0.599,0.519,0,1,1,0,1,"Pennsylv","0.58212",0.582058528057367,0.499,0.519
90,14,5,"PENNSYL","0",-0.488,-0.163,68,38,0,0.691,0.591,0,1,1,1,1,"Pennsylv","0.68196",0.681898528057367,0.591,0.491
90,14,6,"PENNSYL","0",-0.331,-0.012,68,38,0,0.52,0.561,0,0,0,1,1,"Pennsylv","0.49143",0.491368528057367,0.52,0.461
90,14,7,"PENNSYL","0",0.269,-0.122,68,38,0,0.43,0.368,0,-1,-1,0,0,"Pennsylv","0.44632",0.446258528057367,0.53,0.368
90,14,8,"PENNSYL","0",0.009,-0.386,68,38,0,0.39,0.405,0,-1,-1,0,1,"Pennsylv","0.43815",0.438088528057367,0.49,0.405
90,14,9,"PENNSYL","0",0.325,-0.119,68,38,0,0.36,0.374,0,-1,-1,-1,-1,"Pennsylv","0.36592",0.365858528057367,0.46,0.474
90,14,10,"PENNSYL","0",-0.037,-0.3,68,38,0,0.33,0.332,0,-1,-1,-1,0,"Pennsylv","0.48533",0.485268528057367,0.43,0.432
90,14,11,"PENNSYL","0",-0.276,0.06,68,38,0,0.711,0.672,0,1,1,1,1,"Pennsylv","0.5527",0.552638528057367,0.611,0.572
